,potential,iteration,max_steps,annealing_param,annealing_scheme,net_size,num_copies,pdb_mutation
207,0.0,1050,4000,25,"['geom', 0.99]",15,5,0.06
208,0.0,2187,4000,25,"['geom', 0.99]",15,5,0.06
209,0.0,848,4000,25,"['geom', 0.99]",15,5,0.06
210,0.0,710,4000,25,"['geom', 0.99]",15,5,0.06
211,0.0,1671,4000,25,"['geom', 0.99]",15,5,0.06
212,0.0,2025,4000,25,"['geom', 0.99]",15,5,0.06
213,0.0,624,4000,25,"['geom', 0.99]",15,5,0.06
214,0.0,2234,4000,25,"['geom', 0.99]",15,5,0.06
215,0.0,3396,4000,25,"['geom', 0.99]",15,5,0.06
216,0.0,962,4000,25,"['geom', 0.99]",15,5,0.06
217,0.0,2503,4000,25,"['geom', 0.99]",15,5,0.06
218,0.0,1471,4000,25,"['geom', 0.99]",15,5,0.06
219,0.0,1523,4000,25,"['geom', 0.99]",15,5,0.06
220,0.0,1555,4000,25,"['geom', 0.99]",15,5,0.06
221,0.0,2131,4000,25,"['geom', 0.99]",15,5,0.06
222,0.0,695,4000,25,"['geom', 0.99]",15,5,0.06
223,0.0,3648,4000,25,"['geom', 0.99]",15,5,0.06
224,0.0,1398,4000,25,"['geom', 0.99]",15,5,0.06
225,0.125,3999,4000,25,"['geom', 0.99]",15,5,0.06
226,0.0,789,4000,25,"['geom', 0.99]",15,5,0.06
227,0.0,3293,4000,25,"['geom', 0.99]",15,5,0.06
228,0.0,2815,4000,25,"['geom', 0.99]",15,5,0.06
229,0.0,901,4000,25,"['geom', 0.99]",15,5,0.06
230,0.0,1922,4000,25,"['geom', 0.99]",15,5,0.06
231,0.0,1376,4000,25,"['geom', 0.99]",15,5,0.06
232,0.0,857,4000,25,"['geom', 0.99]",15,5,0.06
233,0.0,3681,4000,25,"['geom', 0.99]",15,5,0.06
234,0.0,1320,4000,25,"['geom', 0.99]",15,5,0.06
235,0.0,1495,4000,25,"['geom', 0.99]",15,5,0.06
236,0.0,2278,4000,25,"['geom', 0.99]",15,5,0.06
237,0.0,2697,4000,25,"['geom', 0.99]",15,5,0.06
238,0.0,763,4000,25,"['geom', 0.99]",15,5,0.06
239,0.0,833,4000,25,"['geom', 0.99]",15,5,0.06
240,0.0,803,4000,25,"['geom', 0.99]",15,5,0.06
241,0.0,1073,4000,25,"['geom', 0.99]",15,5,0.06
242,0.0,1458,4000,25,"['geom', 0.99]",15,5,0.06
