,potential,iteration,max_steps,annealing_param,annealing_scheme,net_size,num_copies,pdb_mutation
394,0.0,2878,3387,50,['linear'],15,5,0.06
395,0.0,950,3387,50,['linear'],15,5,0.06
396,0.0,327,3387,50,['linear'],15,5,0.06
397,0.0,1061,3387,50,['linear'],15,5,0.06
398,0.25,3386,3387,50,['linear'],15,5,0.06
399,0.0,707,3387,50,['linear'],15,5,0.06
400,0.0,2172,3387,50,['linear'],15,5,0.06
401,0.0,542,3387,50,['linear'],15,5,0.06
402,0.0,2517,3387,50,['linear'],15,5,0.06
403,0.0,1173,3387,50,['linear'],15,5,0.06
404,0.0,533,3387,50,['linear'],15,5,0.06
405,0.0,1753,3387,50,['linear'],15,5,0.06
406,0.0,2810,3387,50,['linear'],15,5,0.06
407,0.125,3386,3387,50,['linear'],15,5,0.06
408,0.0,985,3387,50,['linear'],15,5,0.06
409,0.0,1348,3387,50,['linear'],15,5,0.06
410,0.0,1532,3387,50,['linear'],15,5,0.06
411,0.0,1909,3387,50,['linear'],15,5,0.06
412,0.25,3386,3387,50,['linear'],15,5,0.06
413,0.0,1816,3387,50,['linear'],15,5,0.06
414,0.0,1802,3387,50,['linear'],15,5,0.06
415,0.0,1116,3387,50,['linear'],15,5,0.06
416,0.0,1136,3387,50,['linear'],15,5,0.06
417,0.0,1073,3387,50,['linear'],15,5,0.06
418,0.0,1470,3387,50,['linear'],15,5,0.06
419,0.25,3386,3387,50,['linear'],15,5,0.06
420,0.0,2436,3571,50,['linear'],15,5,0.06
421,0.0,1860,3571,50,['linear'],15,5,0.06
422,0.0,668,3571,50,['linear'],15,5,0.06
423,0.0,1455,3571,50,['linear'],15,5,0.06
424,0.0,1494,3571,50,['linear'],15,5,0.06
425,0.25,3570,3571,50,['linear'],15,5,0.06
426,0.0,1368,3571,50,['linear'],15,5,0.06
427,0.25,3570,3571,50,['linear'],15,5,0.06
428,0.0,1866,3571,50,['linear'],15,5,0.06
429,0.0,1663,3571,50,['linear'],15,5,0.06
430,0.0,1671,3571,50,['linear'],15,5,0.06
431,0.0,604,3571,50,['linear'],15,5,0.06
432,0.25,3570,3571,50,['linear'],15,5,0.06
433,0.0,766,3571,50,['linear'],15,5,0.06
434,0.0,1037,3571,50,['linear'],15,5,0.06
435,0.0,3137,3571,50,['linear'],15,5,0.06
436,0.0,1172,3571,50,['linear'],15,5,0.06
437,0.0,1026,3571,50,['linear'],15,5,0.06
438,0.0,2790,3571,50,['linear'],15,5,0.06
439,0.0,1567,3571,50,['linear'],15,5,0.06
440,0.0,1693,3571,50,['linear'],15,5,0.06
441,0.0,1860,3571,50,['linear'],15,5,0.06
442,0.0,1109,3571,50,['linear'],15,5,0.06
443,0.0,2686,3571,50,['linear'],15,5,0.06
444,0.0,1531,3571,50,['linear'],15,5,0.06
445,0.0,1453,3571,50,['linear'],15,5,0.06
446,0.0,2046,3571,50,['linear'],15,5,0.06
447,0.0,1843,3571,50,['linear'],15,5,0.06
448,0.0,1133,3571,50,['linear'],15,5,0.06
449,0.0,973,3571,50,['linear'],15,5,0.06
450,0.0,985,3755,50,['linear'],15,5,0.06
451,0.0,1268,3755,50,['linear'],15,5,0.06
452,0.0,1579,3755,50,['linear'],15,5,0.06
453,0.0,2806,3755,50,['linear'],15,5,0.06
454,0.0,2116,3755,50,['linear'],15,5,0.06
455,0.0,672,3755,50,['linear'],15,5,0.06
456,0.0,3282,3755,50,['linear'],15,5,0.06
457,0.0,1820,3755,50,['linear'],15,5,0.06
458,0.0,2335,3755,50,['linear'],15,5,0.06
459,0.0,1318,3755,50,['linear'],15,5,0.06
460,0.0,1287,3755,50,['linear'],15,5,0.06
461,0.0,535,3755,50,['linear'],15,5,0.06
462,0.0,1691,3755,50,['linear'],15,5,0.06
463,0.0,2509,3755,50,['linear'],15,5,0.06
464,0.0,3423,3755,50,['linear'],15,5,0.06
465,0.0,922,3755,50,['linear'],15,5,0.06
466,0.0,2055,3755,50,['linear'],15,5,0.06
467,0.0,1336,3755,50,['linear'],15,5,0.06
468,0.25,3754,3755,50,['linear'],15,5,0.06
469,0.0,3217,3755,50,['linear'],15,5,0.06
470,0.0,567,3755,50,['linear'],15,5,0.06
471,0.0,2051,3755,50,['linear'],15,5,0.06
472,0.0,1019,3755,50,['linear'],15,5,0.06
473,0.0,1063,3755,50,['linear'],15,5,0.06
474,0.0,2703,3755,50,['linear'],15,5,0.06
475,0.0,1692,3755,50,['linear'],15,5,0.06
476,0.0,1386,3755,50,['linear'],15,5,0.06
477,0.0,1162,3755,50,['linear'],15,5,0.06
