,potential,iteration,switch_ratio,max_steps,switch_step,annealing_scheme,net_size,num_copies,pdb_mutation,pt_copies,pt_scheme,init_temperatures
159,0.5,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
160,0.5,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
161,0.4375,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
162,0.0,1659,0.328,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
163,0.5,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
164,0.4375,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
165,0.5,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
166,0.5,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
167,0.5,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
168,0.4375,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
169,0.0,4292,0.856,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
170,0.5,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
171,0.0,1841,0.368,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
172,0.0,3429,0.68,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
173,0.0,2798,0.552,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
174,0.0,3536,0.704,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
175,0.0,1039,0.2,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
176,0.4375,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
177,0.46875,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
178,0.5,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
179,0.5,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
180,0.5,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
181,0.5,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
182,0.5,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
183,0.5,5000,1.0,5000,40,['const'],15,5,0.06,8,"['gaussian', 1]","[0.01, 21.43714285714286, 42.864285714285714, 64.29142857142858, 85.71857142857144, 107.14571428571429, 128.57285714285715, 150.0]"
